2152;F3
5825;ABCD3
8674;VAMP4
51611;DPH5
58155;PTBP2
7292;TNFSF4
9588;PRDX6
55157;DARS2
3290;HSD11B1
3664;IRF6
27042;DIEXF
11123;RCAN3
25949;SYF2
57035;C1orf63
23443;SLC35A3
55758;RCOR3
3925;STMN1
56181;MTFR1L
57134;MAN1C1
6195;RPS6KA1
79947;DHDDS
29937;NENF
25936;NSL1
5629;PROX1
8289;ARID1A
1063;CENPF
6118;RPA2
5511;PPP1R8
23673;STX12
54996;MARC2
114883;OSBPL9
51060;TXNDC12
57488;ESYT2
10849;CD3EAP
23184;MESDC2
5955;RCN2
727897;MUC5B
1509;CTSD
10274;STAG1
6794;STK11
4297;KMT2A
56912;IFT46
11133;KPTN
6230;RPS25
83479;DDX59
23271;CAMSAP2
22926;ATF6
55686;MREG
22868;FASTKD2
8828;NRP2
1385;CREB1
8609;KLF7
9331;B4GALT6
79630;C1orf54
23632;CA14
4033;LRMP
9789;SPCS2
57558;USP35
6785;ELOVL4
27145;FILIP1
9994;CASP8AP2
9324;HMGN3
90025;UBE3D
1268;CNR1
81573;ANKRD13C
84251;SGIP1
23469;PHF3
5325;PLAGL1
84085;FBXO30
7128;TNFAIP3
9465;AKAP7
10981;RAB32
4602;MYB
6446;SGK1
81847;RNF146
1490;CTGF
6943;TCF21
83449;PMFBP1
26234;FBXL5
80306;MED28
9194;SLC16A7
10329;TMEM5
80264;ZNF430
8673;VAMP8
64858;DCLRE1B
103910;MYL12B
2309;FOXO3
84071;ARMC2
6185;RPN2
60436;TGIF2
845;CASQ2
5311;PKD2
9429;ABCG2
6696;SPP1
10983;CCNI
5918;RARRES1
64747;MFSD1
25782;RAB3GAP2
196483;FAM86A
5493;PPL
29855;UBN1
11278;KLF12
7347;UCHL3
27253;PCDH17
64342;HS1BP3
60526;C2orf43
57539;WDR35
894;CCND2
22936;ELL2
56171;DNAH7
57404;CYP20A1
4709;NDUFB3
9330;GTF3C3
23314;SATB2
7320;UBE2B
140803;TRPM6
687;KLF9
9414;TJP2
84417;C2orf40
9270;ITGB1BP1
51692;CPSF3
80235;PIGZ
205564;SENP5
80212;CCDC92
84886;C1orf198
55127;HEATR1
9991;PTBP3
5887;RAD23B
23307;FKBP15
8727;CTNNAL1
54942;FAM206A
89891;WDR34
6418;SET
5524;PPP2R4
2733;GLE1
51552;RAB14
11064;CNTRL
22954;TRIM32
26190;FBXW2
26147;PHF19
10783;NEK6
54836;BSPRY
5537;PPP6C
4702;NDUFA8
81932;HDHD3
92400;RBM18
84263;HSDL2
79109;MAPKAP1
8013;NR4A3
27130;INVS
79695;GALNT12
57706;DENND1A
85365;ALG2
1441;CSF3R
2531;KDSR
9525;VPS4B
9480;ONECUT2
148223;C19orf25
84878;ZBTB45
56252;YLPM1
26094;DCAF4
51077;FCF1
5228;PGF
83982;IFI27L2
80127;CCDC176
91754;NEK9
97;ACYP1
112752;IFT43
10577;NPC2
83544;DNAL1
64207;IRF2BPL
10965;ACOT2
4053;LTBP2
9870;AREL1
27030;MLH3
23093;TTLL5
55640;FLVCR2
5826;ABCD4
1743;DLST
57718;PPP4R4
7043;TGFB3
81892;SLIRP
58517;RBM25
4329;ALDH6A1
8111;GPR68
8892;EIF2B2
55051;NRDE2
51004;COQ6
57862;ZNF410
23433;RHOQ
10936;GPR75
9913;SUPT7L
114818;KLHL29
1788;DNMT3A
54867;TMEM214
54454;ATAD2B
2281;FKBP1B
64225;ATL2
51646;YPEL5
25940;FAM98A
84272;YIPF4
54812;AFTPH
29094;LGALSL
25927;CNRIP1
53335;BCL11A
9419;CRIPT
4072;EPCAM
26503;SLC17A5
79627;OGFRL1
55719;FAM178A
3416;IDE
3437;IFIT3
3433;IFIT2
57678;GPAM
51076;CUTC
5507;PPP1R3C
84795;PYROXD2
26507;CNNM1
4601;MXI1
10285;SMNDC1
80007;C10orf88
3070;HELLS
26123;TCTN3
404636;FAM45A
60370;AVPI1
55717;WDR11
79591;C10orf76
30819;KCNIP2
2805;GOT1
10672;GNA13
284058;KANSL1
3213;HOXB3
1843;DUSP1
79646;PANK3
4488;MSX2
7010;TEK
10171;RCL1
79886;CAAP1
79817;MOB3B
29126;CD274
348995;NUP43
25902;MTHFD1L
84918;LRP11
80129;CCDC170
5110;PCMT1
57480;PLEKHG1
80177;MYCT1
84418;CYSTM1
54853;WDR55
64411;ARAP3
56128;PCDHB8
56126;PCDHB10
56122;PCDHB14
56124;PCDHB12
63931;MRPS14
91687;CENPL
92344;GORAB
39;ACAT2
6950;TCP1
399979;SNX19
3762;KCNJ5
79684;MSANTD2
51248;PDZD11
84068;SLC10A7
84955;NUDCD1
56943;ENY2
84930;MASTL
56243;KIAA1217
4360;MRC1
84898;PLXDC2
80314;EPC1
440073;IQSEC3
84318;CCDC77
6883;TAF12
55068;ENOX1
9617;MTRF1
29103;DNAJC15
80209;PROSER1
51569;UFM1
11193;WBP4
1997;ELF1
4093;SMAD9
10808;HSPH1
84078;KBTBD7
29880;ALG5
11340;EXOSC8
2107;ETF1
7045;TGFBI
51307;FAM53C
64374;SIL1
51247;PAIP2
9499;MYOT
51780;KDM3B
1958;EGR1
27230;SERP1
5357;PLS1
22835;ZFP30
7181;NR2C1
27340;UTP20
7112;TMPO
400;ARL1
83468;GLT8D2
80298;MTERFD3
8835;SOCS2
4801;NFYB
51019;CCDC53
317;APAF1
1846;DUSP4
1191;CLU
8795;TNFRSF10B
10174;SORBS3
2185;PTK2B
1135;CHRNA2
148;ADRA1A
5533;PPP3CC
64236;PDLIM2
2053;EPHX2
81790;RNF170
29914;UBIAD1
23435;TARDBP
51123;ZNF706
10434;LYPLA1
83690;CRISPLD1
10987;COPS5
157506;RDH10
8165;AKAP1
8161;COIL
7706;TRIM25
59342;SCPEP1
8405;SPOP
6909;TBX2
10237;SLC35B1
9496;TBX4
81558;FAM117A
9227;LRAT
23240;KIAA0922
117854;TRIM6
64282;PAPD5
113;ADCY7
84902;CEP89
57616;TSHZ3
55268;ECHDC2
79887;PLBD1
79912;PYROXD1
3764;KCNJ8
79370;BCL2L14
55269;PSPC1
256051;ZNF549
65982;ZSCAN18
10520;ZNF211
23024;PDZRN3
6045;RNF2
81627;TRMT1L
26984;SEC22A
64091;POPDC2
8702;B4GALT4
80218;NAA50
51029;DESI2
9479;MAPK8IP1
1408;CRY2
9409;PEX16
847;CAT
29990;PILRB
7750;ZMYM2
64786;TBC1D15
576;BAI2
51538;ZCCHC17
2170;FABP3
10657;KHDRBS1
55116;TMEM39B
729230;CCR2
27246;RNF115
84265;POLR3GL
8743;TNFSF10
51193;ZNF639
22865;SLITRK3
5290;PIK3CA
23244;PDS5A
11019;LIAS
119587;CPXM2
113452;TMEM54
7579;ZSCAN20
114784;CSMD2
55791;LRIF1
140;ADORA3
23155;CLCC1
29899;GPSM2
79712;GTDC1
7852;CXCR4
84083;ZRANB3
92;ACVR2A
51426;POLK
22987;SV2C
6144;RPL21
219402;MTIF3
2971;GTF3A
387496;RASL11A
5412;UBL3
84248;FYTTD1
130916;MTERFD2
54440;SASH3
4952;OCRL
51116;MRPS2
2331;FMOD
57179;KIAA1191
1314;COPA
4063;LY9
9956;HS3ST2
5930;RBBP6
29066;ZC3H7A
84947;SERAC1
311;ANXA11
11155;LDB3
54537;FAM35A
84293;FAM213A
7755;ZNF205
79903;NAA60
6125;RPL5
57489;ODF2L
5737;PTGFR
54482;TRMT13
25950;RWDD3
84146;ZNF644
343099;CCDC18
79871;RPAP2
80148;PQLC1
25832;NBPF14
27241;BBS9
5395;PMS2
83637;ZMIZ2
989;SEPT7
80820;EEPD1
55975;KLHL7
64224;HERPUD2
11335;CBX3
3181;HNRNPA2B1
644150;WIPF3
4852;NPY
84668;FAM126A
3204;HOXA7
3624;INHBA
11328;FKBP9
51251;NT5C3A
10124;ARL4A
51622;CCZ1
27434;POLM
10268;RAMP3
29960;FTSJ2
7291;TWIST1
55234;SMU1
152007;GLIPR2
92014;SLC25A51
1211;CLTA
8434;RECK
48;ACO1
79269;DCAF10
1271;CNTFR
57670;KIAA1549
8805;TRIM24
78996;C7orf49
800;CALD1
170685;NUDT10
5328;PLAU
5552;SRGN
9469;CHST3
80114;BICC1
55847;CISD1
1959;EGR2
11319;ECD
5033;P4HA1
8034;SLC25A16
11130;ZWINT
9559;VPS26A
9904;RBM19
11113;CIT
28981;IFT81
35;ACADS
84329;HVCN1
79039;DDX54
23389;MED13L
1031;CDKN2C
26994;RNF11
11228;RASSF8
79365;BHLHE41
8082;SSPN
3709;ITPR2
55297;CCDC91
11059;WWP1
23597;ACOT9
10549;PRDX4
10212;DDX39A
5585;PKN1
79002;C19orf43
976;CD97
84292;WDR83
10755;GIPC1
57213;SPRYD7
84650;EBPL
540;ATP7B
23091;ZC3H13
57486;NLN
10133;OPTN
80760;ITIH5
466;ATF1
10102;TSFM
64333;ARHGAP9
3071;NCKAP1L
4327;MMP19
5204;PFDN5
65244;SPATS2
29095;ORMDL2
3164;NR4A1
5153;PDE1B
1017;CDK2
4035;LRP1
60673;C12orf44
64375;IKZF4
23583;SMUG1
10376;TUBA1B
25895;METTL21B
55709;KBTBD4
1757;SARDH
64756;ATPAF1
6491;STIL
1300;COL10A1
262;AMD1
29078;NDUFAF4
85015;USP45
5354;PLP1
9643;MORF4L2
51209;RAB9B
203447;NRK
139231;FAM199X
9367;RAB9A
79828;METTL8
79809;TTC21B
9111;NMI
130399;ACVR1C
206358;SLC36A1
9926;LPGAT1
50486;G0S2
3759;KCNJ2
57826;RAP2C
5393;EXOSC9
81579;PLA2G12A
80776;B9D2
79934;ADCK4
5208;PFKFB2
7696;ZNF137P
27161;AGO2
10608;MXD4
5383;PMS2P5
1164;CKS2
2181;ACSL3
79586;CHPF
23549;DNPEP
23363;OBSL1
6560;SLC12A4
84080;ENKD1
116151;FAM210B
90203;SNX21
6590;SLPI
79183;TTPAL
57580;PREX1
343578;ARHGAP40
6385;SDC4
8202;NCOA3
51604;PIGT
57727;NCOA5
9217;VAPB
84612;PARD6B
514;ATP5E
84181;CHD6
5335;PLCG1
84969;TOX2
6431;SRSF6
10564;ARFGEF2
57169;ZNFX1
128611;ZNF831
1908;EDN3
1434;CSE1L
57403;RAB22A
5740;PTGIS
6780;STAU1
60437;CDH26
6615;SNAI1
27304;MOCS3
8675;STX16
55370;PPP4R1L
56937;PMEPA1
55905;RNF114
55661;DDX27
55653;BCAS4
140825;NEURL2
4552;MTRR
79072;FASTKD3
5184;PEPD
23096;IQSEC2
6845;VAMP7
10617;STAMBP
55577;NAGK
84693;MCEE
400961;PAIP2B
11017;SNRNP27
10199;MPHOSPH10
10396;ATP8A1
23326;USP22
79983;POF1B
64344;HIF3A
79177;ZNF576
7596;ZNF45
27076;LYPD3
4693;NDP
8239;USP9X
2162;F13A1
55809;TRERF1
10385;BTN2A2
23408;SIRT5
8366;HIST1H4B
57380;MRS2
56897;WRNIP1
88745;RRP36
54718;BTN2A3P
6631;SNRPC
5269;SERPINB6
57510;XPO5
89845;ABCC10
3007;HIST1H1D
5190;PEX6
4835;NQO2
29964;PRICKLE4
221443;OARD1
57505;AARS2
3024;HIST1H1A
346157;ZNF391
6204;RPS10
4337;MOCS1
8970;HIST1H2BJ
9477;MED20
6903;TBCC
25803;SPDEF
9587;MAD2L1BP
8358;HIST1H3B
116138;KLHDC3
27232;GNMT
1769;DNAH8
4201;MEA1
401265;KLHL31
81578;COL21A1
1026;CDKN1A
6659;SOX4
2739;GLO1
57699;CPNE5
6239;RREB1
6745;SSR1
83732;RIOK1
51299;NRN1
51000;SLC35B3
10799;RPP40
6310;ATXN1
9972;NUP153
7913;DEK
9521;EEF1E1
860;RUNX2
9208;LRRFIP1
93463;AC105760.3
64284;RAB17
6372;CXCL6
79026;AHNAK
55831;EMC3
54436;SH3TC1
23019;CNOT1
26231;LRRC29
583;BBS2
4495;MT1G
4502;MT2A
80262;C16orf70
2806;GOT2
55715;DOK4
171425;CLYBL
84899;TMTC4
5911;RAP2A
10257;ABCC4
1948;EFNB2
9375;TM9SF2
3659;IRF1
65109;UPF3B
7737;RNF113A
23157;SEPT6
55026;TMEM255A
4694;NDUFA1
27109;ATP5S
652;BMP4
5732;PTGER2
8603;FAM193A
2868;GRK4
6662;SOX9
9953;HS3ST3B1
399512;SLC25A35
51081;MRPS7
23163;GGA3
79637;ARMC7
79902;NUP85
60386;SLC25A19
57409;MIF4GD
30833;NT5C
55154;MSTO1
7270;TTF1
9329;GTF3C4
64794;DDX31
54776;PPP1R12C
79143;MBOAT7
4987;OPRL1
56731;SLC2A4RG
79144;PPDPF
3553;IL1B
84269;CHCHD5
51141;INSIG2
84172;POLR1B
54520;CCDC93
23550;PSD4
79085;SLC25A23
5623;PSPN
2962;GTF2F1
84266;ALKBH7
8192;CLPP
2892;GRIA3
57187;THOC2
5469;MED1
9349;RPL23
84938;ATG4C
718;C3
10045;SH2D3A
9322;TRIP10
56927;GPR108
8740;TNFSF14
2354;FOSB
80207;OPA3
6633;SNRPD2
6253;RTN2
24139;EML2
7408;VASP
8189;SYMPK
56261;GPCPD1
27111;SDCBP2
80025;PANK2
7053;TGM3
22918;CD93
64412;GZF1
63908;NAPB
1059;CENPB
9491;PSMF1
92675;DTD1
10616;RBCK1
56255;TMX4
140901;STK35
6628;SNRPB
80023;NRSN2
55317;AP5S1
6238;RRBP1
650;BMP2
7692;ZNF133
23767;FLRT3
58495;OVOL2
8195;MKKS
11034;DSTN
24141;LAMP5
6629;SNRPB2
92667;MGME1
128637;TBC1D20
3704;ITPA
84515;MCM8
83541;FAM110A
64949;MRPS26
56926;NCLN
4435;CITED1
10236;HNRNPR
80818;ZNF436
4149;MAX
64860;ARMCX5
10893;MMP24
63941;NECAB3
3397;ID1
22913;RALY
83658;DYNLRB1
8894;EIF2S2
51614;ERGIC3
140823;ROMO1
92747;BPIFB1
11190;CEP250
5326;PLAGL2
101410538;MMP24-AS1
8242;KDM5C
154796;AMOT
11070;TMEM115
5690;PSMB2
192669;AGO3
7389;UROD
6487;ST3GAL3
79639;TMEM53
79654;HECTD3
3831;KLC1
7517;XRCC3
10426;TUBGCP3
23263;MCF2L
2159;F10
55795;PCID2
79414;LRFN3
826;CAPNS1
84306;PDCD2L
79171;RBM42
10054;UBA2
10870;HCST
1340;COX6B1
7067;THRA
1236;CCR7
9572;NR1D1
83786;FRMD8
25824;PRDX5
83596;BCL2L12
3661;IRF3
3276;PRMT1
6237;RRAS
5639;PRRG2
58506;SCAF1
57479;PRR12
435;ASL
51119;SBDS
6776;STAT5A
65266;WNK4
8678;BECN1
10131;TRAP1
84662;GLIS2
84081;NSRP1
22826;DNAJC8
27245;AHDC1
2537;IFI6
171017;ZNF384
10436;EMG1
8409;UXT
5199;CFP
2002;ELK1
10245;TIMM17B
64430;PCNXL4
22863;ATG14
3895;KTN1
6495;SIX1
57381;RHOJ
112849;L3HYPDH
3306;HSPA2
22890;ZBTB1
57570;TRMT5
81537;SGPP1
26030;PLEKHG3
55288;RHOT1
2123;EVI2A
55112;WDR60
83543;AIF1L
286336;FAM78A
8021;NUP214
8273;SLC10A3
5605;MAP2K2
3188;HNRNPH2
51309;ARMCX1
59353;TMEM35
1678;TIMM8A
55906;ZC4H2
821;CANX
54973;CPSF3L
64768;IPPK
83744;ZNF484
4958;OMD
89846;FGD3
59269;HIVEP3
79717;PPCS
1907;EDN2
64919;BCL11B
1350;COX7C
7186;TRAF2
79575;ABHD8
5648;MASP1
92797;HELB
5908;RAP1B
7103;TSPAN8
144453;BEST3
117177;RAB3IP
5787;PTPRB
8445;DYRK2
8089;YEATS4
50831;TAS2R3
50832;TAS2R4
54429;TAS2R5
65999;LRRC61
3425;IDUA
53834;FGFRL1
84286;TMEM175
5300;PIN1
54850;FBXL12
23065;EMC1
5322;PLA2G5
23352;UBR4
50809;HP1BP3
30817;EMR2
23309;SIN3B
79939;SLC35E1
58513;EPS15L1
10365;KLF2
10975;UQCR11
2671;GFER
84219;WDR24
146330;FBXL16
63922;CHTF18
23499;MACF1
6597;SMARCA4
23030;KDM4B
148022;TICAM1
84190;METTL25
83460;EMC6
79066;METTL16
7277;TUBA4A
14;AAMP
25953;PNKD
55504;TNFRSF19
6049;RNF6
1892;ECHS1
90485;ZNF835
10142;AKAP9
2791;GNG11
7979;SHFM1
3092;HIP1
5782;PTPN12
5447;POR
10875;FGL2
51657;STYXL1
79689;STEAP4
2770;GNAI1
5387;PMS2P3
5189;PEX1
7978;MTERF
8910;SGCE
84060;RBM48
64921;CASD1
163131;ZNF780B
57622;LRFN1
7538;ZFP36
79644;SRD5A3
65997;RASL11B
10606;PAICS
3791;KDR
5471;PPAT
85378;TUBGCP6
79924;ADM2
85359;DGCR6L
54487;DGCR8
57168;ASPHD2
23753;SDF2L1
7533;YWHAH
10739;RFPL2
29774;POM121L9P
2781;GNAZ
468;ATF4
53947;A4GALT
11135;CDC42EP1
80833;APOL3
8459;TPST2
80115;BAIAP2L2
4357;MPST
7263;TST
23780;APOL2
5880;RAC2
3976;LIF
200316;APOBEC3F
3872;KRT17
51234;EMC4
7732;RNF112
92521;SPECC1
9732;DOCK4
25913;POT1
9296;ATP6V1F
51691;NAA38
7582;ZNF33B
222256;CDHR3
79706;PRKRIP1
5420;PODXL
93986;FOXP2
57464;STRIP2
64792;RABL5
4289;MKLN1
4189;DNAJB9
2318;FLNC
64101;LRRC4
813;CALU
64753;CCDC136
6608;SMO
3663;IRF5
10234;LRRC17
23008;KLHDC10
4698;NDUFA5
6183;MRPS12
4430;MYO1B
3232;HOXD3
10651;MTX2
50940;PDE11A
1123;CHN1
2571;GAD1
64172;OSGEPL1
94101;ORMDL1
8520;HAT1
3235;HOXD9
3236;HOXD10
3237;HOXD11
3239;HOXD13
8924;HERC2
6638;SNRPN
56984;PSMG2
57045;TWSG1
58504;ARHGAP22
57705;WDFY4
440275;EIF2AK4
55930;MYO5C
84952;CGNL1
29767;TMOD2
146057;TTBK2
90416;C15orf57
54617;INO80
79664;NARG2
54567;DLL4
8854;ALDH1A2
54629;FAM63B
3712;IVD
90417;KNSTRN
1854;DUT
54982;CLN6
10776;ARPP19
54832;VPS13C
91860;CALML4
3671;ISLR
56906;THAP10
4016;LOXL1
25847;ANAPC13
8930;MBD4
1315;COPB1
5682;PSMA1
25870;SUMF2
23022;PALLD
60559;SPCS3
26297;SERGEF
7166;TPH1
1635;DCTD
6665;SOX15
84268;RPAIN
5338;PLD2
84817;TXNDC17
482;ATP1B2
9513;FXR2
10749;KIF1C
9526;MPDU1
79148;MMP28
6351;CCL4
79922;MRM1
51105;PHF20L1
23639;LRRC6
904;CCNT1
83448;PUS7L
65095;KRI1
3609;ILF3
57153;SLC44A2
10053;AP1M2
1032;CDKN2D
57509;MTUS1
5655;KLK10
25983;NGDN
11035;RIPK3
196883;ADCY4
84932;RAB2B
599;BCL2L2
84962;AJUBA
112487;DTD2
10038;PARP2
25938;HEATR5A
3169;FOXA1
58533;SNX6
55837;EAPP
112399;EGLN3
55320;MIS18BP1
6035;RNASE1
4738;NEDD8
1603;DAD1
7011;TEP1
64097;EPB41L4A
1036;CDO1
7905;REEP5
81533;ITFG1
84074;QRICH2
6397;SEC14L1
79651;RHBDF2
9459;ARHGEF6
79649;MAP7D3
2258;FGF13
9070;ASH2L
80185;TTI2
1028;CDKN1C
6192;RPS4Y1
83855;KLF16
58986;TMEM8A
83475;DOHH
23383;MAU2
25759;SHC2
81926;ABHD17A
863;CBFA2T3
2593;GAMT
8226;HDHD1
55780;ERMARD
55274;PHF10
84766;EFCAB4B
9754;STARD8
27112;FAM155B
6303;SAT1
54552;GNL3L
23677;SH3BP4
158747;MOSPD2
57572;DOCK6
51295;ECSIT
3949;LDLR
84337;ELOF1
5589;PRKCSH
1264;CNN1
8881;CDC16
51337;THEM6
5819;PVRL2
348;APOE
10452;TOMM40
341;APOC1
10912;GADD45G
57631;LRCH2
23039;XPO7
147965;FAM98C
9667;SAFB2
25873;RPL36
547;KIF1A
84705;GTPBP3
83483;PLVAP
684;BST2
376497;SLC27A1
55695;NSUN5
79709;COLGALT1
79016;DDA1
64981;MRPL34
25796;PGLS
51690;LSM7
56995;TULP4
51429;SNX9
84816;RTN4IP1
55278;QRSL1
51250;C6orf203
83861;RSPH3
4298;MLLT1
4301;MLLT4
81;ACTN4
65975;STK33
4705;NDUFA10
10095;ARPC1B
57688;ZSWIM6
23149;FCHO1
55201;MAP1S
9997;SCO2
7837;PXDN
170463;SSBP4
9518;GDF15
54858;PGPEP1
80726;KIAA1683
25804;LSM4
3727;JUND
3270;HRC
54795;TRPM4
79230;ZNF557
92359;CRB3
10439;OLFM1
157922;CAMSAP1
10422;UBAC1
140685;ZBTB46
85441;HELZ2
140700;SAMD10
4046;LSP1
283120;H19
1289;COL5A1
25814;ATXN10
10844;TUBGCP2
1571;CYP2E1
375775;PNPLA7
10298;PAK4
26152;ZNF337
64793;CEP85
6874;TAF4
140628;GATA5
140893;RBBP8NL
3911;LAMA5
9885;OSBPL2
11047;ADRM1
445;ASS1
23404;EXOSC2
10585;POMT1
83549;UCK1
84726;PRRC2B
27243;CHMP2A
9040;UBE2M
10155;TRIM28
84326;C16orf13
78992;YIPF2
84971;ATG4D
1968;EIF2S3
23211;ZC3H4
9535;GMFG
4294;MAP3K10
27237;ARHGEF16
57470;LRRC47
83667;SESN2
27293;SMPDL3B
93974;ATPIF1
54797;MED18
9473;THEMIS2
6249;CLIP1
9026;HIP1R
57693;ZNF317
56342;PPAN
8666;EIF3G
55337;C19orf66
1786;DNMT1
79088;ZNF426
6535;SLC6A8
139728;PNCK
1736;DKC1
55558;PLXNA3
4354;MPP1
55422;ZNF331
7776;ZNF236
4037;LRP3
91574;C12orf65
25926;NOL11
10277;UBE4B
54897;CASZ1
22927;HABP4
11046;SLC35D2
5638;PRRG1
7317;UBA1
9104;RGN
353497;POLN
246126;TXLNG2P
85313;PPIL4
9590;AKAP12
23345;SYNE1
9113;LATS1
54869;EPS8L1
10288;LILRB2
25980;AAR2
9584;RBM39
84905;ZNF341
2686;GGT7
55902;ACSS2
60401;EDA2R
23229;ARHGEF9
529;ATP6V1E1
7770;ZNF227
126299;ZNF428
7700;ZNF141
1327;COX4I1
10328;EMC8
23199;GSE1
51659;GINS2
5119;CHMP1A
6451;SH3BGRL
1349;COX7B
4772;NFATC1
3620;IDO1
10487;CAP1
5538;PPT1
84440;RAB11FIP4
51132;RLIM
22;ABCB7
7187;TRAF3
93323;HAUS8
64432;MRPS25
9467;SH3BP5
26061;HACL1
9779;TBC1D5
23473;CAPN7
23180;RFTN1
64145;ZFYVE20
117248;GALNT15
6533;SLC6A6
3748;KCNC3
256236;NAPSB
7376;NR1H2
8572;PDLIM4
11127;KIF3A
4245;MGAT1
9945;GFPT2
7283;TUBG1
10197;PSME3
6155;RPL27
29893;PSMC3IP
8639;AOC3
47;ACLY
84313;VPS25
10266;RAMP2
314;AOC2
4695;NDUFA2
54882;ANKHD1
1729;DIAPH1
80762;NDFIP1
7322;UBE2D2
60412;EXOC4
116983;ACAP3
54991;C1orf159
55107;ANO1
8500;PPFIA1
79652;TMEM204
79228;THOC6
84231;TRAF7
4814;NINJ1
261734;NPHP4
4131;MAP1B
3597;IL13RA1
54521;WDR44
1160;CKMT2
84240;ZCCHC9
84951;TNS4
7153;TOP2A
10948;STARD3
5914;RARA
84152;PPP1R1B
10656;KHDRBS3
9557;CHD1L
8799;PEX11B
2330;FMO5
10401;PIAS3
5565;PRKAB2
9939;RBM8A
100132341;CLUHP3
5160;PDHA1
10742;RAI2
64087;MCCC2
57343;ZNF304
79149;ZSCAN5A
7691;ZNF132
55829;VIMP
22856;CHSY1
6627;SNRPA1
3996;LLGL1
55145;THAP1
85415;RHPN2
83636;C19orf12
341883;LRRC9
55860;ACTR10
2643;GCH1
3958;LGALS3
79883;PODNL1
3337;DNAJB1
65249;ZSWIM4
84261;FBXW9
5989;RFX1
79173;C19orf57
90379;DCAF15
54862;CC2D1A
4148;MATN3
6737;TRIM21
54558;SPATA6
10489;LRRC41
10693;CCT6B
31;ACACA
22907;DHX30
5894;RAF1
6538;SLC6A11
5468;PPARG
23225;NUP210
51478;HSD17B7
55556;ENOSF1
84034;EMILIN2
23647;ARFIP2
85363;TRIM5
10346;TRIM22
23378;RRP8
26515;TIMM10B
23167;EFR3A
55037;PTCD3
10989;IMMT
51318;MRPL35
79781;IQCA1
80895;ILKAP
8864;PER2
10267;RAMP1
51540;SCLY
5791;PTPRE
5901;RAN
5562;PRKAA1
84674;CARD6
23108;RAP1GAP2
23277;CLUH
51763;INPP5K
10514;MYBBP1A
6117;RPA1
5176;SERPINF1
7326;UBE2G1
60678;EEFSEC
57533;TBC1D14
85013;TMEM128
51805;COQ3
25957;PNISR
23480;SEC61G
55915;LANCL2
63979;FIGNL1
2926;GRSF1
3512;IGJ
26057;ANKRD17
57050;UTP3
3691;ITGB4
23558;WBP2
3021;H3F3B
85451;UNK
91107;TRIM47
9406;ZRANB2
1984;EIF5A
23135;KDM6B
10462;CLEC10A
54739;XAF1
1742;DLG4
10247;HRSP12
157680;VPS13B
26166;RGS22
4147;MATN2
51308;REEP2
84105;PCBD2
6388;SDF2
2319;FLOT2
26284;ERAL1
54496;PRMT7
51388;NIP7
7014;TERF2
27183;VPS4A
92154;MTSS1L
116835;HSPA12B
63926;ANKEF1
64773;PCED1A
6616;SNAP25
22903;BTBD3
5111;PCNA
29107;NXT1
10621;POLR3F
54453;RIN2
5786;PTPRA
7818;DAP3
22889;KIAA0907
10763;NES
9826;ARHGEF11
57111;RAB25
50717;DCAF8
23208;SYT11
3508;IGHMBP2
222;ALDH3B2
9633;MTL5
25974;MMACHC
1802;DPH2
114034;TOE1
4678;NASP
4595;MUTYH
56259;CTNNBL1
64900;LPIN3
140831;ZSWIM3
55544;RBM38
128434;VSTM2L
51526;OSER1
10955;SERINC3
5509;PPP1R3D
29958;DMGDH
23743;BHMT2
8546;AP3B1
84327;ZBED3
10207;INADL
163782;KANK4
93611;FBXO44
79363;RSG1
842;CASP9
51164;DCTN4
51761;ATP8A2
9205;ZMYM5
10208;USPL1
64328;XPO4
51371;POMP
1024;CDK8
241;ALOX5AP
10354;HMGB1P5
10810;WASF3
1131;CHRM3
4628;MYH10
10400;PEMT
6341;SCO1
23164;MPRIP
5287;PIK3C2B
25778;DSTYK
1118;CHIT1
254428;SLC41A1
59352;LGR6
9201;DCLK1
57511;COG6
23111;SPG20
94240;EPSTI1
7223;TRPC4
10631;POSTN
5994;RFXAP
7178;TPT1
55425;GPALPP1
9365;KL
5983;RFC3
90627;STARD13
79710;MORC4
84707;BEX2
54885;TBC1D8B
79921;TCEAL4
84923;FAM104A
201266;SLC39A11
2048;EPHB2
10250;SRRM1
55643;BTBD2
84106;PRAM1
84787;SUV420H2
84330;ZNF414
5158;PDE6B
23640;HSPBP1
1455;CSNK1G2
84250;ANKRD32
55748;CNDP2
28992;MACROD1
54663;WDR74
10313;RTN3
5920;RARRES3
4629;MYH11
123811;FOPNL
84246;MED10
23037;PDZD2
22880;MORC2
9215;LARGE
66035;SLC2A11
114904;C1QTNF6
113828;FAM83F
150244;ZDHHC8P1
474344;GIMAP6
55303;GIMAP4
90956;ADCK2
23608;MKRN1
116988;AGAP3
84626;KRBA1
79970;ZNF767
57180;ACTR3B
694;BTG1
84125;LRRIQ1
91298;C12orf29
79572;ATP13A3
80195;TMEM254
83857;TMTC1
3845;KRAS
10526;IPO8
51520;LARS
11005;SPINK5
3612;IMPA1
85444;LRRCC1
1875;E2F5
29080;CCDC59
23075;SWAP70
406;ARNTL
10894;LYVE1
272;AMPD3
84953;MICALCL
81846;SBF2
9645;MICAL2
22800;RRAS2
3295;HSD17B4
196441;ZFC3H1
51669;TMEM66
79845;RNF122
5977;DPF2
